image_path,Oil_leakage_score,Corrosion_score,Rust_score,Paint_fading_score,Bushing_cracks_score,Broken_connectors_score,Insulator_contamination_score,Burnt_marks_/_overheating_score,Deformed_tank_/_bent_fins_score,Loose_or_unsafe_wiring_score,Dust_accumulation_score,Gasket_leakage_score,Damaged_or_bent_pole_structure_score,Overall_Health_Index
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3233.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4974.jpg,4,0,1,2,3,3,0,5,3,0,3,1,5,54
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1637.jpg,3,3,3,6,1,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1965.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4193.jpg,3,1,0,0,3,2,3,0,4,4,3,2,3,24
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5056.jpg,2,5,5,5,0,4,2,2,0,5,3,0,1,21
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2879.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1615.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3786.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4488.jpg,0,5,1,5,0,0,0,0,0,5,1,4,1,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5164.jpg,5,4,0,2,0,5,3,1,4,1,0,4,1,43
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4426.jpg,5,3,4,0,2,1,3,4,0,4,3,4,2,45
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\735.jpg,1,2,3,3,3,5,3,1,3,1,1,1,6,33
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\511.jpg,1,2,3,3,3,3,3,1,3,1,1,1,6,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4215.jpg,0,4,5,3,2,3,4,1,0,4,5,3,0,53
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1338.jpg,1,4,3,3,2,5,4,4,4,2,3,0,5,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\391.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1009.jpg,3,4,3,2,3,4,3,2,2,2,0,4,2,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2575.jpg,1,1,1,1,1,1,1,1,1,6,1,1,1,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4565.jpg,1,5,5,0,1,4,0,4,1,5,1,1,4,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\791.jpg,2,0,5,1,1,3,5,0,4,4,3,2,1,47
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1715.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3416.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1726.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3050.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2361.jpg,3,3,3,6,6,1,6,1,1,6,1,1,1,39
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1389.jpg,4,4,1,5,1,2,2,5,1,3,0,1,1,59
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4671.jpg,2,4,2,5,0,2,0,3,4,5,4,2,4,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2293.jpg,3,3,3,1,6,1,6,1,1,6,1,1,1,34
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3012.jpg,3,1,1,3,1,1,6,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1610.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4211.jpg,0,4,5,3,2,3,4,1,0,4,5,3,0,53
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4586.jpg,4,4,5,0,1,1,1,0,5,0,5,2,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4151.jpg,1,2,2,2,4,4,2,3,3,5,2,1,5,39
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2482.jpg,3,3,3,1,6,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\197.jpg,4,3,3,3,3,3,3,3,3,4,2,4,6,40
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1076.jpg,0,3,0,2,1,0,3,5,4,5,1,2,1,24
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\956.jpg,0,2,3,0,2,0,5,4,2,0,3,3,1,52
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1223.jpg,3,1,2,3,3,0,2,0,0,3,3,5,4,20
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\125.jpg,6,3,3,3,3,3,3,3,3,4,2,6,6,48
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\786.jpg,2,0,5,1,1,3,5,0,4,4,3,2,1,47
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\600.jpg,1,2,1,1,3,5,3,1,1,1,1,1,6,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3715.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1517.jpg,2,4,0,3,4,2,0,0,5,3,0,0,3,11
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2595.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4191.jpg,3,1,0,0,3,2,3,0,4,4,3,2,3,24
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1302.jpg,0,4,0,2,3,3,0,3,5,2,5,3,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2012.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4659.jpg,3,0,5,0,2,1,3,2,3,2,5,3,2,60
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1902.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4583.jpg,4,4,5,0,1,1,1,0,5,0,5,2,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2692.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2343.jpg,3,3,3,1,6,1,1,1,1,6,1,1,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\123.jpg,6,3,3,3,3,3,3,3,3,4,2,6,6,48
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2268.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2182.jpg,3,3,1,3,6,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\999.jpg,2,3,3,2,4,3,0,3,0,2,1,4,2,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3454.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3094.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2940.jpg,3,3,3,1,6,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2491.jpg,3,3,3,1,6,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\612.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3477.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4592.jpg,4,4,5,0,1,1,1,0,5,0,5,2,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3491.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2036.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3631.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2140.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\678.jpg,1,2,1,1,3,5,3,1,1,1,1,1,6,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1188.jpg,0,4,5,2,5,2,0,4,3,5,0,2,0,43
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3259.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4069.jpg,5,5,2,2,2,4,2,5,3,1,4,4,2,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1958.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\685.jpg,1,2,1,1,3,5,3,1,1,1,1,1,6,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\640.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1873.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5083.jpg,2,5,1,5,5,5,0,4,3,1,1,1,1,36
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2558.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1259.jpg,5,3,4,2,3,2,5,1,0,2,4,2,2,46
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1232.jpg,3,1,2,3,3,0,2,0,0,3,3,5,4,20
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2259.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4356.jpg,3,0,1,3,5,0,5,0,3,2,2,4,5,10
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2699.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2262.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4958.jpg,4,0,1,2,3,3,0,5,3,0,3,1,5,54
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5037.jpg,5,3,2,5,3,4,0,2,2,3,3,2,1,17
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\95.jpg,1,1,3,3,3,5,3,1,3,1,1,1,6,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\630.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2994.jpg,1,1,1,1,1,1,1,1,1,6,1,1,1,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3811.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4027.jpg,3,3,2,2,2,3,1,2,3,4,2,0,4,57
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\173.jpg,4,1,1,1,3,3,3,1,1,4,2,4,6,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4314.jpg,4,4,0,3,1,3,4,1,0,2,4,2,0,45
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\18.jpg,1,1,3,3,3,5,3,1,3,3,2,6,6,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3016.jpg,3,1,1,3,1,1,6,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4393.jpg,4,2,2,5,2,4,0,0,5,0,4,5,5,10
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3381.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1901.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1374.jpg,1,1,3,2,3,5,2,2,5,2,4,1,1,37
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2419.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2615.jpg,1,1,1,1,1,1,1,1,1,6,1,1,1,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3167.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2198.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1605.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2649.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1464.jpg,1,0,3,3,2,4,5,1,0,0,1,5,0,49
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2864.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3685.jpg,1,1,1,1,1,1,3,1,1,6,1,1,1,20
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1797.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3210.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2251.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4371.jpg,0,1,0,2,1,2,1,5,0,1,2,4,2,21
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5141.jpg,4,0,4,3,3,2,3,5,0,3,3,4,4,57
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2253.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2378.jpg,3,3,3,6,6,1,6,1,1,6,1,1,1,39
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\669.jpg,1,2,1,1,3,5,3,1,1,1,1,1,6,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2367.jpg,3,3,3,6,6,1,6,1,1,6,1,1,1,39
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3311.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2166.jpg,3,3,1,3,6,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2357.jpg,3,3,3,6,6,1,6,1,1,6,1,1,1,39
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5032.jpg,5,3,2,5,3,4,0,2,2,3,3,2,1,17
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5011.jpg,2,3,4,5,3,3,5,5,3,5,3,0,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2299.jpg,3,3,3,1,6,1,6,1,1,6,1,1,1,34
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1727.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\642.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3071.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3208.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\475.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\921.jpg,1,1,1,4,2,3,2,2,4,0,4,1,5,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2768.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3538.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4548.jpg,5,4,4,1,1,1,0,2,4,5,5,5,4,11
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\23.jpg,1,1,3,3,3,5,3,1,3,3,2,6,6,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3889.jpg,4,1,4,4,5,0,0,2,3,1,1,2,2,45
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3710.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4672.jpg,2,4,2,5,0,2,0,3,4,5,4,2,4,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2054.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\87.jpg,1,1,3,3,3,5,3,1,3,1,1,1,6,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2289.jpg,3,3,3,1,6,1,1,1,1,6,1,1,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2726.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3956.jpg,4,1,2,1,2,5,3,3,4,5,1,4,0,48
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\313.jpg,4,3,3,3,3,3,3,3,3,4,2,4,6,44
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4733.jpg,1,2,0,0,2,1,0,3,5,1,0,3,2,23
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2989.jpg,1,1,1,1,1,1,1,1,1,6,1,1,1,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1844.jpg,3,1,1,1,1,1,5,1,1,1,1,1,1,19
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1739.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4923.jpg,3,2,3,3,2,2,1,4,0,1,2,3,2,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3014.jpg,3,1,1,3,1,1,6,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1816.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2308.jpg,3,3,3,1,6,1,6,1,1,6,1,1,1,34
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3689.jpg,1,1,1,1,1,1,3,1,1,6,1,1,1,20
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1975.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3690.jpg,1,1,1,1,1,1,3,1,1,6,1,1,1,20
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3118.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5151.jpg,5,4,0,2,0,5,3,1,4,1,0,4,1,43
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2671.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3228.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\563.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1234.jpg,3,1,2,3,3,0,2,0,0,3,3,5,4,20
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1824.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1640.jpg,3,3,3,6,1,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\386.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4631.jpg,3,5,5,5,2,3,5,2,2,5,3,5,5,52
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3848.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1944.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1748.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2612.jpg,1,1,1,1,1,1,1,1,1,6,1,1,1,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1525.jpg,2,4,0,3,4,2,0,0,5,3,0,0,3,11
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1645.jpg,3,3,3,6,1,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2005.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1445.jpg,1,0,4,1,1,0,4,0,5,3,2,0,4,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3248.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1641.jpg,3,3,3,6,1,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\646.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3857.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1935.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2325.jpg,3,3,3,1,6,1,1,1,1,6,1,1,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4011.jpg,1,2,3,3,4,2,0,0,1,2,2,4,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4270.jpg,3,3,1,4,3,2,2,2,5,2,4,5,5,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3727.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1864.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3065.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5062.jpg,2,2,2,4,0,1,5,5,3,0,1,4,4,40
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4718.jpg,1,1,1,3,5,5,3,0,4,1,2,5,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2662.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2833.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2924.jpg,3,3,3,1,6,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\832.jpg,0,5,1,3,0,0,5,1,1,0,0,1,2,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2845.jpg,3,3,1,1,6,6,3,1,1,6,1,1,1,34
